mass_1 mass_2 theta_jn luminosity_distance
28.09768393425953 1.0034705640516064 0.6397247580205826 369.55397580071656
28.129966736421135 1.003187173567846 1.1623859344519643 439.9741313465274
28.131068350144186 1.0036714552086414 0.6098798825751635 519.9173950715923
28.0786121870869 1.0038548128912612 0.8680981166545859 556.5216716583334
28.12429272022153 1.0033872017227057 0.9117194875972172 601.5798487584062
28.101369156531756 1.0044021905924798 0.783842874369867 590.3087814316883
28.075114292177883 1.0040673793305799 0.170985713814433 610.2003051961143
28.116709736546227 1.003267846731173 0.8235909242839115 582.3749777210888
28.129447007925652 1.0032779666020855 0.8904241446432789 333.9909620477021
28.103729537339138 1.0042327126484891 0.8355856073675516 351.69881100734705
28.1069066328407 1.003635453323184 0.848761102407449 603.2204498552651
28.11330254647809 1.003748572576485 0.44845130962887253 608.1825689023539
28.07378183893669 1.0040445341746285 0.7972368903757598 386.3881831185125
28.074732003947144 1.0040152045859425 0.3700498334588999 654.509492655939
28.11472201366003 1.0040246736272354 0.8730448226125531 545.8255670601632
28.073896166618805 1.0042203038764415 0.5861793373423375 644.1061739481931
28.063359085828846 1.0042686834512575 0.553600009064146 561.2324635778019
28.110115713016384 1.00400619373706 0.7446187034239374 593.1275279650218
28.10058958670772 1.0033876794047494 0.42000768979427205 575.0452049824747
28.076226654673885 1.003822017609233 0.569822822287684 538.1463864269798
28.09915965621428 1.0035479481639822 0.3379717908613903 534.1622996750594
28.08649246544663 1.0041893259893016 0.6190313016020694 651.9392065826919
28.092270949924252 1.0040090699864883 0.9415758782452526 542.1559050472993
28.104678295893994 1.0036735926760159 0.5624104798302678 659.9630691060519
28.07884113708033 1.0040926888445205 0.32863363964823133 519.6717153331673
28.099872552174567 1.0042590544862193 0.8982030966682936 334.47779106548495
28.08916758787333 1.0041464205355835 0.7011178798196566 627.7845090297855
28.080309032826836 1.0043725293690375 0.9245673718431645 516.819792806149
28.109899894657833 1.0037126876553046 0.4177370814300084 549.8874616330475
28.09493943858968 1.003568096727445 0.370240996021772 537.016305265404
28.112457261000937 1.003675553630172 0.4910793911178803 479.30571829874896
28.068782940964045 1.0041279651117878 0.605794900472795 472.8810760554392
28.127156380027152 1.0031264450361677 0.6757998324883017 526.038844201108
28.118981995991092 1.0034996505268852 0.5186862167177902 575.2810817924228
28.10257789540723 1.00376252310979 0.36643635764790383 537.600827201271
28.137047738505025 1.003530996318811 1.054028142403542 394.4665820036609
28.091991192973005 1.0041345470163927 0.4077195673133606 593.7613275422572
28.069046795895026 1.0047221274886144 0.7676068574975129 447.8244460039438
28.11482075406212 1.004023665915239 1.1070109896460851 417.39319827560826
28.07590387921414 1.004183675000073 0.5545889826720825 438.21212701470057
28.07608325720681 1.004457746511938 0.5053168781444809 495.3104322812219
28.124215686560614 1.003795130375684 0.890279730796682 499.87276983133364
28.10292245454822 1.0038529580307576 0.981073469991345 517.452133354396
28.09372310549477 1.0037736041799037 0.6960465252457447 616.8059112554369
28.082843256292204 1.0039048102267434 0.6610014606359595 600.4014887320673
28.120466425418133 1.0030908281956479 0.8737169839349306 432.13568463481556
28.136456183529404 1.0033175932972775 0.8575626594953004 480.4521323241697
28.128802309706725 1.0034692632079978 1.184464181277671 346.2180083481359
28.112743385695623 1.003616086225183 0.5516612541741674 615.611772876546
28.075422502372614 1.0042477889022516 0.624413420103166 607.6081526540448
28.10849576466772 1.0038295447948347 0.5141008148456396 600.8806746103226
28.114046700136228 1.003448958956519 0.4597302537475604 547.8107202365832
28.135697077163314 1.0033875249486606 1.1386528625646986 346.47448674719453
28.089714447691314 1.0041967273749515 0.5168977234240029 618.981072285479
28.089447994185115 1.0042349933674208 0.7570569273041903 366.70538672669056
28.114682930901477 1.0034880984489096 0.6061898559012158 425.0159293832047
28.115193572367062 1.0035997676621295 0.5081380000745597 492.9545040332953
28.097148734339843 1.0034851608574138 0.7244485688178426 416.21182938487306
28.102642621671546 1.0033573956225512 0.5681452819285624 538.0930455491821
28.102837329705224 1.0036447432082833 1.0430918631317811 308.0922424258459
28.06933124061836 1.0044442129007465 0.9582307593145842 398.39149744462736
28.12464599088193 1.003900334500582 0.8976482729575189 412.86272702052713
28.088198819191845 1.0043470339870804 0.7731906531476003 566.727929514479
28.12892786797951 1.0031642448249551 1.0164861019809204 430.52402558738333
28.109681992875686 1.003525507887152 0.4460320009566825 583.0041218518344
28.1142147673287 1.0036083264493245 0.5746701038472763 601.6421002810738
28.113363551889044 1.0041008250461492 0.9376056737700147 351.26593072514254
28.096106450223765 1.0034561787173037 0.6011999166013541 524.39781238415
28.131961130925248 1.0032509752030805 0.9055242045597709 487.22896959022756
28.081333636453916 1.0043732200917186 0.5502594841197053 463.94290563874887
28.093524717252745 1.0036545381821322 0.9991180064634708 412.8717588213873
28.09697119479194 1.0036385166637936 0.6245983789613223 413.1716897321632
28.080382283841317 1.0040318132577257 0.929389325685197 468.90047708289126
28.096637809842015 1.0037921986144933 0.722583242199983 371.17781898379155
28.07249058677464 1.0040435185343868 0.5670479155379662 506.1273409615846
28.09851156716906 1.0041556638977864 0.5579855556446952 567.9200500524402
28.112813202567267 1.0032716438765936 0.9445997852644556 366.4743180166915
28.082379144602918 1.0042349497466734 0.5511826954029235 616.2645036467705
28.06847445329647 1.0042075890602844 0.6050928804347175 496.50839573066526
28.125547512400676 1.0032944403839208 0.710147364781211 541.7483593964087
28.11775744377243 1.0036531350408298 0.8765488474851044 540.8826726959456
28.105733394544473 1.0038170375858477 1.0297046388587534 479.8429517290858
28.099943227003486 1.003830656301267 0.9426268414874465 520.6968657256834
28.09047569249459 1.0042091938067386 0.8135974813694757 352.84723332312416
28.114205623175987 1.0039632574247759 0.885616112900801 513.1840868403442
28.0998734866464 1.0035039330649471 0.4817424667274374 501.3626628678495
28.11968250341544 1.0037701963704884 0.6989073060657188 435.08822558345264
28.087752047334043 1.0041948433590642 1.1187595642677386 382.2156622283364
28.086645467622212 1.0044009720456817 0.6009010887964346 546.3682318198476
28.11456499348492 1.003423976882551 0.8094888794129304 361.3362685620462
28.07271783658618 1.0041894625405556 0.6522125977638199 435.3798040876939
28.06630333356415 1.0044688657030327 0.7750846259020319 435.3132404728612
28.0970616788437 1.004171428486775 0.8121550615335194 559.3758237336901
28.13037901795023 1.0031737598686736 1.0623421921583527 387.2247433080373
28.115220330874944 1.0035898260482883 0.5546902371772501 468.79668919646144
28.094587453631384 1.0043030504490469 1.1120258393148035 393.067149638637
28.07994603735213 1.0043893857803832 0.6203740411005728 579.4561483849249
28.08649685298924 1.0038054127790765 0.4974705759385153 471.302769537494
28.08471282408235 1.0043468910811146 0.7249695200563231 570.5125800460406
28.094101572122142 1.0036650834879344 0.40459471347425685 529.5889594263622
28.08151536474208 1.004001922666616 0.45052089352426944 609.0240642312295
28.119878043394387 1.003964985171151 0.9603620172008851 446.3720904430728
28.073669293975076 1.0040868223611132 0.6345609900773648 455.26206774381495
28.11601433839077 1.0033709935055928 0.9418116706968985 335.2892604073945
28.078133943348437 1.0041452594972122 0.4476561141733123 497.10210037156656
28.125520407663476 1.0036508665182033 0.7558036899959905 502.45207694380844
28.109750699785565 1.0034415888195705 0.7743350734272624 556.2874499757179
28.10628160837922 1.0039596980092238 0.8144203005710585 561.3261841603472
28.08284928711802 1.0043016646976362 0.664900597415818 409.6344601903993
28.0854023168419 1.0039513392218036 0.3798846922212765 586.0893789470757
28.090621193165326 1.004202717649218 0.8625520922748312 540.1659565796513
28.096521318391716 1.0037494771580748 0.42531565471364513 605.6717057409385
28.08774209392684 1.0041118295114775 0.8112602085170334 561.2707613431618
28.075488162688984 1.0043783204693921 0.8154544486870478 521.8067234602674
28.077890170588127 1.0040471189544937 0.44744232767367786 509.905186165935
28.110055267487418 1.0035007362635875 1.0845176663846243 405.6491138248069
28.09344557123231 1.0039555530613853 1.0578255218887809 436.2418581896788
28.086637170842078 1.0044228875090035 1.0780301183114847 388.40985278302617
28.088776175512276 1.003648131082733 0.5355441810526287 523.9152377578861
28.127929997822697 1.0032899266780935 0.8322757781148283 507.57383312171993
28.07448126826172 1.0040986351617518 0.8432840126768604 427.58289286805007
28.101817517122665 1.003644851566775 1.0884603488108633 394.1456199476189
28.08068827569128 1.004419125259415 0.6266420524804139 447.21392751799857
28.13136019724618 1.0035167300068835 1.1267768713185011 357.0606533706848
28.125411059437106 1.0031180178652321 0.9107625463402206 425.94013600378366
28.13543310171012 1.0034246209142756 1.0208068104995125 353.0051761699004
28.117523759133057 1.003263649926567 0.9915443705108398 353.0574827576519
28.12949941561574 1.0035108693668584 0.9749434563945452 460.4628825628667
28.1302520588786 1.0036932313518125 1.0120125290474156 401.18909287629947
28.088748746321986 1.004407680113828 1.0002065729276592 446.04661682994526
28.099183297653155 1.004267988656207 0.6789322647809523 504.0669496067524
28.088075270895345 1.0038276758692553 0.7082313266154693 398.189843267296
28.11563750649635 1.004067759557757 0.9582214660510502 437.70787570057644
28.105891246073465 1.0033355080090478 0.8421911277187651 423.3274765234435
28.07805613092888 1.0040481537172348 0.427878814729503 555.7818444376117
28.11691685112945 1.003341297126483 0.987972807724101 452.69593493971223
28.10724938752394 1.0035496974416622 1.0969986200314588 324.7057168636309
28.095488136506784 1.0039633102473937 0.5625570412473262 618.0551482722511
28.103019193835806 1.004167306087452 1.0866619617918576 415.7299018843113
28.074728620834765 1.0042714317251704 0.7307363557033006 544.9566954879647
